"NAME","STREET","POST_CODE","CITY","LONGITUDE","LATITUDE","HUMIDITY_AVG","PRESSURE_AVG","TEMPERATURE_AVG","PM10_AVG","PM25_AVG","TIMESTAMP"
"SZKO?A PODSTAWOWA NR 16 W ZABRZU","UL. J?ZEFA LOMPY","41-806","ZABRZE","18.8139578","50.2870184","75.06666666666666","993.9416666666666","-2.4166666666666665","144.57500000000002","118.0","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. W?ADYS?AWA JAGIE??Y W OSIEKU","G??WNA","32-608","OSIEK","19.2631410879493","49.9511789367323","54.916666666666664","993.0","-0.875","20.583333333333332","14.083333333333334","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM. I SAMODZIELNEJ WARSZAWSKIEJ BRYGADY KAWALERII W GRYFICACH","UL. SIENKIEWICZA","72-300","GRYFICE","15.19512694","53.9126862","68.5","1023.8166666666666","3.2416666666666667","31.816666666666666","26.375","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA KOCHANOWSKIEGO W TOPORZYSKU","TOPORZYSKO","34-240","JORDAN?W","19.78405456500131","49.62023697527652","60.125","959.1666666666666","-3.108333333333333","17.083333333333332","11.916666666666666","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W RAC?AWICACH ?L?SKICH","UL. ZWYCI?STWA","48-250","RAC?AWICE ?L?SKIE","17.771528","50.311402","93.46666666666665","1000.0416666666666","-2.9","73.77499999999999","50.00833333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 6 IM. MARII CURIE-SK?ODOWSKIEJ W ZABRZU","UL. KLONOWA","41-800","ZABRZE","18.8800148","50.3207572","68.68333333333334","994.275","-0.9166666666666666","122.93333333333334","98.73333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 174 IM. JANA MACHULSKIEGO W ?ODZI","UL GA?CZY?SKIEGO","93-259","??D?","19.4921531558246","51.731315277961","57.24166666666667","998.4166666666666","0.5416666666666666","28.083333333333332","20.333333333333332","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W STRZELECZKACH","UL. SIENKIEWICZA","47-364","STRZELECZKI","17.8541788","50.4590123","81.75384615384615","1004.2230769230769","-2.9000000000000004","55.07692307692308","40.55384615384616","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 2 W K?TACH WROC?AWSKICH","UL. BRZOZOWA","55-080","K?TY WROC?AWSKIE","16.7676476251126","51.0348159032207","66.74166666666666","1007.0","-3.4","27.583333333333332","19.5","2023-04-05 00:00:00.0"
"SPORTOWA SZKO?A PODSTAWOWA W S?UPSKU","UL. MARII ZABOROWSKIEJ","76-200","S?UPSK","17.0284824","54.464148","74.74166666666666","1018.5916666666667","-0.9249999999999999","25.166666666666668","19.175","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM. MARII KONOPNICKIEJ W SIERADZU","LE?NIEWSKIEGO","98-200","SIERADZ","18.7355592274991","51.5890109934242","57.791666666666664","1006.0","1.6583333333333332","28.083333333333332","19.5","2023-04-05 00:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY NR 1 W KIELCACH","BARWINEK","25-150","KIELCE","20.6305497266936","50.8467400402926","60.85833333333333","988.0","-1.925","33.416666666666664","22.166666666666668","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W POLANCE WIELKIEJ","UL. D?UGA","32-607","POLANKA WIELKA","19.326337","49.985272","61.975","994.8833333333333","-1.375","30.21666666666667","21.59166666666667","2023-04-05 00:00:00.0"
"MI?DZYNARODOWA SZKO?A PODSTAWOWA EDUKACJI INNOWACYJNEJ","POMORSKA","90-225","??D?","19.4731112204021","51.7782880299031","62.458333333333336","996.0","0.24166666666666667","24.0","17.333333333333332","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. KARDYNA?A STEFANA WYSZY?SKIEGO W GRUSZOWIE WIELKIM","","33-200","GRUSZ?W WIELKI","21.03335443","50.19213307","63.53333333333333","1000.2083333333334","0.05000000000000001","13.924999999999999","12.133333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W O?AROWIE PRZY STOWARZYSZENIU NA RZECZ ROZWOJU ZESPO?U SZK?? W O?AROWIE IM. MARII SK?ODOWSKIEJ-CURIE","OSIEDLE WZG?RZE","27-530","O?AR?W","21.6575780327762","50.8900608727305","42.79999999999999","1002.0","8.5","4.0","4.0","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 5 IMIENIA GRZEGORZA PIRAMOWICZA","ZAMKOWA","95-200","PABIANICE","19.3414155847896","51.666091005646","61.64166666666667","1000.0","0.9","34.416666666666664","22.833333333333332","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 10 IM. MARII KONOPNICKIEJ W KALISZU","UL. KARPACKA","62-800","KALISZ","18.0789890134445","51.739929027173","55.15833333333333","1007.0","3.216666666666667","2.8333333333333335","2.8333333333333335","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. GEN. DYW. TADEUSZA KUTRZEBY W KO?LU","","95-011","KO?LE","19.58919231","51.93825404","92.14999999999999","1006.25","0.26666666666666666","22.066666666666666","20.225","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA SI?STR NAZARETANEK W KALISZU","UL. HARCERSKA","62-800","KALISZ","18.0821487097544","51.7584042438643","54.56666666666666","1011.5","2.2416666666666667","35.333333333333336","25.5","2023-04-05 00:00:00.0"
"TECHNIKUM NR 3 W MALBORKU","UL. ALEJA WOJSKA POLSKIEGO","82-200","MALBORK","19.0530892","54.0360115","61.892307692307696","1023.9692307692308","2.207692307692308","8.700000000000001","7.03076923076923","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W LUCIENIU","","09-500","LUCIE?","19.472959","52.4884269","76.88181818181819","1015.2181818181817","-0.8","9.409090909090908","9.436363636363636","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 6 TOMASZOWIE MAZOWIECKI","GMINNA","97-200","TOMASZ?W MAZOWIECKI","20.062507540426","51.5213208458871","45.20000000000001","993.0","21.899999999999995","9.0","8.0","2023-04-05 00:00:00.0"
"ZESP?? SZKOLNO - PRZEDSZKOLNY W Z?OCZEWIE","UL. BURZENI?SKA","98-270","Z?OCZEW","18.6090799115871","51.4178804156053","58.55833333333334","1001.75","1.5666666666666667","33.666666666666664","20.916666666666668","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. RED JANA CISZEWSKIEGO W WALE?CZOWIE","UL. SZKOLNA","42-151","WALE?CZ?W","18.865972","50.923707","74.0909090909091","994.0","-2.390909090909091","38.04545454545455","33.61818181818182","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. TADEUSZA KO?CIUSZKI W G?OWNIE","KARASICKA","95-015","G?OWNO","19.6933836827724","51.9623804301233","54.125","1007.0","2.566666666666667","30.083333333333332","20.083333333333332","2023-04-05 00:00:00.0"
"NIEPUBLICZNA SZKO?A PODSTAWOWA W BZINICY STAREJ","UL. KAROLA MIARKI","46-380","BZINICA STARA","18.4612867","50.6892203","87.51666666666667","996.6750000000001","-3.8666666666666667","42.108333333333334","34.233333333333334","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. MARII SK?ODOWSKIEJ-CURIE W KRZEPICACH","UL. SK?ODOWSKIEJ","42-160","KRZEPICE","18.702433","50.964886","86.4","997.9076923076923","-2.9692307692307693","71.3","54.361538461538466","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. MIKO?AJA KOPERNIKA W TARNOWIE OPOLSKIM","UL. KOPERNIKA","46-050","TARN?W OPOLSKI","17.615714","50.7548759","76.2","1004.75","-2.4499999999999997","135.025","101.47500000000001","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 2 I. T. KO?CIUSZKI W SKIERNIEWICACH","UL. 1 MAJA 15","96-100","SKIERNIEWICE","20.1360401692772","51.9533513485132","58.6","992.0","12.300000000000002","25.0","17.0","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM.POWSTANC?W WIELKOPOLSKICH W LEGNICY","UL. KAMIENNA","59-220","LEGNICA","16.173446","51.210851","57.40833333333333","1011.5333333333333","1.2333333333333334","22.875","19.241666666666667","2023-04-05 00:00:00.0"
"III LICEUM OG?LNOKSZTA?C?CE IM. KAZIMIERZA KOSI?SKIEGO W K?OBUCKU","UL. KS. IGNACEGO SKORUPKI","42-100","K?OBUCK","18.9423379","50.9004679","77.80833333333334","994.725","-2.716666666666667","87.59166666666665","79.55","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA W RZEJOWICACH","RZEJOWICE 91","97-512","RZEJOWICE","19.6926550845855","51.0951984779432","59.76666666666667","994.0","-3.7083333333333335","37.166666666666664","24.75","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA NR 1 Z ODDZIA?AMI DWUJ?ZYCZNYMI IM. JANUSZA KUSOCI?SKIEGO W SOKO?OWIE PODLASKIM","UL. POLNA","08-300","SOKO??W PODLASKI","22.2511161851957","52.4015792848938","87.84166666666665","1000.0","-3.908333333333333","12.75","9.916666666666666","2023-04-05 00:00:00.0"
"SALEZJA?SKA SZKO?A PODSTAWOWA W SOKO?OWIE PODLASKIM","UL. KS. BOSKO","08-300","SOKO??W PODLASKI","22.2456523986875","52.4061965607124","76.7","1010.0","2.6","18.636363636363637","13.545454545454545","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 10 IM ZOFII KOSSAK W LEGNICY","UL. JAWORZY?SKA","59-220","LEGNICA","16.1588159","51.1992709","60.85","1010.7333333333332","1.1583333333333334","18.258333333333333","15.383333333333333","2023-04-05 00:00:00.0"
"NIEPUBLICZNA SZKO?A PODSTAWOWA MOST W KSI??ENICACH","UL. MAZOWIECKA","05-825","KSI??ENICE","20.6848117121696","52.0873791983291","63.400000000000006","1009.0","-2.5749999999999997","34.166666666666664","22.166666666666668","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 9 W LEGNICY","UL. MARYNARSKA","59-220","LEGNICA","16.141123","51.202816","63.85","1010.0500000000001","0.6749999999999999","29.933333333333334","21.95","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. ?W.JANA PAW?A II W K?ODAWIE","UL. KO?CIELNA","62-650","K?ODAWA","18.9134684","52.2542661","99.58333333333333","1010.3249999999999","0.15","48.99166666666667","40.53333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 31 IM. GEN. J?ZEFA HALLERA W TORUNIU","UL. W?ADYS?AWA DZIEWULSKIEGO","87-100","TORU?","18.6812901","53.0291419","74.20833333333333","1017.0083333333333","-0.6583333333333333","51.175000000000004","37.925000000000004","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM.OR?A BIA?EGO W DOBRZENIU","","56-410","DOBRZE?","17.2950269","51.2416989","69.97500000000001","1005.9250000000001","-0.075","50.416666666666664","41.75833333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W D?UGOPOLU DOLNYM","","57-520","D?UGOPOLE DOLNE","16.6369911","50.256696","86.26363636363637","982.2545454545453","-4.027272727272727","41.13636363636363","35.90909090909091","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. W?ADYS?AWA REYMONTA W WYSOKIEJ","","59-170","WYSOKA","17.0835566","53.180879","74.47500000000001","1008.275","-0.9166666666666666","1.55","1.1666666666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM.W?ADYS?AWA STANIS?AWA REYMONTA W ?CI?GNACH","","58-535","?CI?GNY","15.7770925","50.7908626","70.86666666666666","964.5666666666666","-3.4499999999999997","26.46666666666667","19.650000000000002","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W DRO?TOWICACH","","56-500","DRO?TOWICE","17.59580112646376","51.33562166466934 ","69.63333333333334","1000.9250000000001","-0.4083333333333334","15.866666666666667","14.766666666666666","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. KAROLA KURPI?SKIEGO WE W?OSZAKOWICACH","UL. KAROLA KURPI?SKIEGO","64-140","W?OSZAKOWICE","16.3711235","51.9317237","66.40833333333333","1015.5166666666668","1.5333333333333332","105.60000000000001","59.51666666666666","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 7 IM. HENRYKA SIENKIEWICZA W ORZESZU","UL. UCZNIOWSKA","43-180","ORZESZE","18.797868","50.112122","73.77499999999999","992.0416666666666","-2.2083333333333335","140.775","107.61666666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA Z ODDZIA?AMI INTEGRACYJNYMI W ?OMNICY","UL. KARKONOSKA","58-508","?OMNICA","15.8067664","50.8737685","85.6846153846154","983.4076923076923","-4.446153846153846","56.3","44.276923076923076","2023-04-05 00:00:00.0"
"POWIATOWA SZKO?A PODSTAWOWA SPECJALNA W BOLES?AWCU","UL. BANKOWA","59-700","BOLES?AWIEC","15.568652524605456","51.260498457733576 ","70.93333333333334","1002.9","-0.9666666666666667","89.08333333333333","61.975","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. HENRYKA SIENKIEWICZA W KONOPISKACH","UL. SPORTOWA","42-274","KONOPISKA","19.0078926","50.7263775","80.3","990.4916666666667","-4.3","40.28333333333333","26.083333333333332","2023-04-05 00:00:00.0"
"SPO?ECZNA SZKO?A PODSTAWOWA IM. STANIS?AWA MONIUSZKI W KUDOWEJ-ZDROJU","UL. S?ONE","57-350","KUDOWA-ZDR?J","16.2426605","50.4427156","80.64999999999999","980.7999999999998","-3.141666666666667","75.77499999999999","69.35000000000001","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 13 W ZAWIERCIU","UL. FILARET?W","42-400","ZAWIERCIE","19.4911184","50.4934888","80.175","978.4","-4.066666666666666","53.28333333333333","38.358333333333334","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 8 W ZAWIERCIU","UL. WOJSKA POLSKIEGO","42-400","ZAWIERCIE","19.4092199","50.486569","69.20833333333333","985.6666666666666","-1.5916666666666668","91.60833333333333","68.10833333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 7 IM. MARII KONOPNICKIEJ W ZAWIERCIU","UL. O?WIATOWA","42-400","ZAWIERCIE","19.5150167","50.4773682","79.89999999999999","985.3833333333333","-2.9333333333333336","114.02499999999999","80.05","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 3 W ZAWIERCIU","UL. MARII SK?ODOWSKIEJ-CURIE","42-400","ZAWIERCIE","19.4347172","50.4796517","78.10000000000001","983.4333333333334","-2.975","103.125","73.02499999999999","2023-04-05 00:00:00.0"
"II LICEUM OG?LNOKSZTA?C?CE IM. ADAMA ASNYKA W BIELSKU-BIA?EJ","UL. JUTRZENKI","43-300","BIELSKO-BIA?A","19.0635478","49.8094065","60.23846153846154","980.2692307692307","-1.376923076923077","44.83846153846154","32.49230769230769","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. STANIS?AWA SZYMA?SKIEGO W ZAWIERCIU","UL. MIECZYS?AWA NIEDZIA?KOWSKIEGO","42-400","ZAWIERCIE","19.4166259","50.487743","75.55833333333334","984.1750000000001","-2.6999999999999997","130.86666666666667","116.91666666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM.BPA MARCINA KROMERA W BIECZU","UL. GRODZKA","38-340","BIECZ","21.252429","49.730338","69.47500000000001","991.7999999999998","0.16666666666666666","16.191666666666666","13.358333333333334","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. BOHATER?W WESTERPLATTE W BIELSKU-BIA?EJ","UL. DYWIZJI KO?CIUSZKOWSKIEJ","43-300","BIELSKO-BIA?A","19.0637789","49.8227955","58.65833333333333","981.025","-1.6083333333333334","12.883333333333333","11.15","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 5 W RUDZIE ?L?SKIEJ","UL. PIOTRA NIEDURNEGO","41-708","RUDA ?L?SKA","18.8815597","50.30117879","67.45","988.225","-1.6666666666666667","70.75","55.51666666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 2 IM. JANA PAW?A II W POR?BIE","UL. WIEDZY","42-480","POR?BA","19.361528","50.489263","97.63636363636364","986.1","-3.963636363636364","55.845454545454544","44.99090909090909","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 4 W BIELSKU-BIA?EJ","UL. EMILII PLATER","43-300","BIELSKO-BIA?A","19.0583845","49.8223768","59.56666666666666","979.5749999999999","-1.3833333333333335","41.65","27.566666666666666","2023-04-05 00:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. JANA KOCHANOWSKIEGO W DOBRYSZYCACH","UL. LE?NA","97-505","DOBRYSZYCE","19.4126126","51.1463112","77.90833333333333","998.1","-2.75","91.45833333333333","71.97500000000001","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. STANIS?AWA STASZICA W BOBOWEJ","UL. BOHATER?W BOBOWEJ","38-350","BOBOWA","20.9509659","49.7102798","70.48333333333333","988.375","0.17500000000000002","20.375","16.125","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. IRENY SENDLEROWEJ W WOLI","","87-620","WOLA","19.066111","52.9391449","91.64166666666667","1011.5333333333333","-1.1500000000000001","35.35","26.78333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 14 W ZAK?ADZIE POPRAWCZYM I SCHRONISKU DLA NIELETNICH W ?WIDNICY","UL. SPRZYMIERZE?C?W","58-100","?WIDNICA","16.4865532","50.8375136","73.58461538461539","997.823076923077","-1.3846153846153846","56.53076923076923","47.13076923076923","2023-04-05 00:00:00.0"
"LICEUM OG?LNOKSZTA?C?CE IM. STANIS?AWA STASZICA W RZEPINIE","UL. WOJSKA POLSKIEGO","69-110","RZEPIN","14.83966983","52.34727052","85.625","1020.3666666666667","0.008333333333333331","58.88333333333333","51.99166666666667","2023-04-05 00:00:00.0"
"NIEPUBLICZNA SZKO?A PODSTAWOWA INTERNATIONAL ELEMENTARY SCHOOL W KAROLINOWIE","","09-142","KAROLINOWO","20.547247","52.5516469","75.78","1010.11","-1.48","37.04","35.69","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. FRYDERYKA CHOPINA W WOJSZCZYCACH","","05-180","WOJSZCZYCE","20.6139434","52.494382","85.39166666666667","1011.4583333333334","-3.3249999999999997","33.43333333333333","23.333333333333332","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM.MIKO?AJA KOPERNIKA W ???YNIE II","","87-123","???YN","19.145136","51.919438","74.69166666666666","1013.5583333333334","-1.9833333333333334","23.633333333333336","21.075","2023-04-05 00:00:00.0"
"NIEPUBLICZNA SZKO?A PODSTAWOWA ""GALILEO"" NR 1 W NAKONOWIE","","87-853","NAKONOWO","19.0568663","52.5562316","83.31666666666666","1013.6916666666666","-0.5166666666666667","41.80833333333333","35.766666666666666","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 7 Z ODDZIA?AMI DWUJ?ZYCZNYMI IM. KORNELA MAKUSZY?SKIEGO W MYS?OWICACH","UL. G?RNICZA","41-400","MYS?OWICE","19.1660513","50.2080466","60.199999999999996","991.9499999999999","-0.9249999999999999","49.85","40.625","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. MARII KONOPNICKIEJ W JAMKACH-KORZONKU","","42-274","KORZONEK","18.9878115","50.712784","81.575","988.2333333333332","-4.283333333333333","30.0","21.566666666666666","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 54 Z ODDZIA?AMI INTEGRACYJNYMI W CZ?STOCHOWIE","UL. JERZEGO KUKUCZKI","42-224","CZ?STOCHOWA","19.137204428836377","50.835792530242145","76.74166666666666","994.5666666666666","-3.1833333333333336","64.39166666666667","50.1","2023-04-05 00:00:00.0"
"TECHNIKUM W ZESPOLE SZK?? PONADPODSTAWOWYCH IM. IN?. J?ZEFA MARKA W MSZANIE DOLNEJ","UL. J?ZEFA MARKA","34-730","MSZANA DOLNA","20.0783649","49.6670619","69.41666666666667","975.1999999999999","-1.2666666666666666","17.283333333333335","13.783333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W D?BIU","UL. 3 MAJA","62-660","D?BIE","18.8198211","52.0891079","84.59166666666667","1012.4416666666666","1.8666666666666665","47.38333333333333","36.125","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM.H.ZAPA?OWICZA W ZAWOI CENTRUM","","34-222","ZAWOJA","19.5553154","49.6585591","66.55","959.2166666666667","-3.0083333333333333","14.341666666666667","12.975","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 227 IM. LOTNIK?W POLSKICH W WARSZAWIE","UL. ASTRONAUT?W","02-154","WARSZAWA","20.9733384851892","52.1842885921741","57.050000000000004","1009.0","1.3583333333333334","6.0","5.333333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 29 W LUBLINIE","WAJDELOTY","20-604","LUBLIN","22.5237824136724","51.2433286093504","61.86666666666667","997.0","-0.5083333333333333","21.0","14.666666666666666","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. MARII KONOPNICKIEJ W KRACZEWICACH","KRACZEWICE PRYWATNE","24-320","PONIATOWA","20.6848117121696","52.0873791983291","72.24166666666666","996.9166666666666","-0.7999999999999999","30.583333333333332","19.5","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. HENRYKA SIENKIEWICZA W SZCZEBRZESZYNIE","UL. OGRODOWA 16","22-460","SZCZEBRZESZYN","22.9796748637203","50.7003574782764","58.05833333333334","995.0","-0.27499999999999997","14.166666666666666","12.0","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W PNI?WKU","PNI?WEK","22-400","ZAMO??","23.2998174367363","50.6761750607991","24.7","991.0","36.6","4.0","4.0","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 28 Z ODDZIA?AMI INTEGRACYJNYMI IM. SYN?W PU?KU ZIEMI LUBELSKIEJ W LUBLINIE","UL. RADO?CI 13","20-530","LUBLIN","22.5315528097693","51.229057205077","52.199999999999996","999.0","2.475","15.583333333333334","12.25","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 5 IM. KSI?DZA JANA TWARDOWSKIEGO W BI?GORAJU","NADSTAWNA","23-400","BI?GORAJ","22.7173838213877","50.5360089783588","49.291666666666664","998.0","3.1333333333333333","24.75","17.75","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. JANA MATEJKI W PRUSZCZU GDA?SKIM","MATEJKI","83-000","PRUSZCZ GDA?SKI","18.636981","54.255547","57.46666666666667","1027.0","1.5333333333333332","0.6666666666666666","0.37999999999999995","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM. IGNACEGO JANA PADEREWSKIEGO W PRUSZCZU GDA?SKIM","KASPROWICZA","83-000","PRUSZCZ GDA?SKI","18.670231","54.263405","56.03333333333333","1027.6000000000001","1.6000000000000003","2.066666666666667","1.0666666666666667","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 13 W WI?LE MA?EJ","SOKOLA","43-243","WIS?A MA?A","18.793987","49.93368","99.90000000000002","999.5666666666666","-1.2666666666666666","44.23333333333333","28.16","2023-04-05 00:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W STUDZIENICACH","?W. JANA PAW?A II 74","43-215","STUDZIENICE","18.983576","50.016514","60.03333333333333","1005.3000000000001","-1.0333333333333332","19.233333333333334","11.063333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. JANUSZA KORCZAKA W SUSZCU","SZKOLNA","43-267","SUSZEC","18.79149","50.03719","97.33333333333333","993.7599999999999","-2.4","44.666666666666664","26.25333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 11 W POR?BIE","SZKOLNA","43-200","POR?BA","18.876488","49.984417","71.4","999.7666666666668","-1.0","1.0","0.5566666666666666","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. MIKO?AJA KOPERNIKA W WYSOCKU MA?YM","KO?CIELNA","63-421","WYSOCKO MA?E","17.84109","51.61033","76.5","1000.7666666666668","1.2666666666666666","58.06666666666666","32.38","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. JULIANA TUWIMA W NOWEJ SOLI","BOTANICZNA","67-100","NOWA S?L","15.71186","51.82115","54.9","1020.8000000000001","3.966666666666667","25.400000000000002","14.023333333333333","2023-04-05 00:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W MESZNIE","MESZNO","48-385","MESZNO","17.15378","50.43684","99.86666666666667","986.6333333333332","-0.3333333333333333","26.833333333333332","16.996666666666666","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. 16. PU?KU U?AN?W WIELKOPOLSKICH W GRUPIE","SZKOLNA","86-134","GRUPA","18.643229","53.506348","72.98666666666666","1018.56","0.9566666666666667","22.296666666666667","12.073333333333332","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. POWSTA?C?W WIELKOPOLSKICH W BUDZYNIU","ROGOZI?SKA","64-840","BUDZY?","16.983885","52.8847","74.06666666666666","1014.07","2.033333333333333","22.296666666666667","13.08","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA W SWORNEGACIACH","SZKOLNA","89-608","SWORNEGACIE","17.503073","53.86227","61.76666666666667","1010.6333333333333","0.6333333333333333","0.4333333333333333","0.22333333333333336","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. JULIUSZA LIGONIA W STRZEBINIU","LOMPY","42-288","STRZEBI?","18.902967","50.61693","92.15000000000002","982.7666666666668","9.58","65.03333333333335","42.02333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. OR?A BIA?EGO W RASZ?WCE","1 MAJA","59-307","RASZ?WKA","16.18346","51.30514","99.90000000000002","1018.4333333333334","0.3666666666666667","55.833333333333336","32.733333333333334","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. TADEUSZA KO?CIUSZKI W MUNINIE","3-GO MAJA","37-514","MUNINA","22.725977","49.997936","99.90000000000002","998.6666666666666","1.9000000000000001","29.666666666666668","18.080000000000002","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. ALEKSANDRA FREDRY W SUROCHOWIE","SUROCH?W","37-500","SUROCH?W","22.7635","50.02385","80.54","997.4333333333334","0.64","24.583333333333332","14.46","2023-04-05 00:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W S?ODKOWIE","S?ODK?W","62-700","S?ODK?W","18.43276","52.01758","74.25999999999999","1006.6466666666666","2.11","13.046666666666667","6.913333333333333","2023-04-05 00:00:00.0"
"SZKO?A PODSTAWOWA IM. LOTNIK?W ALIANCKICH W I?OWEJ","PIASKOWA","68-120","I?OWA","15.20461","51.50227","99.90000000000002","1009.3000000000001","1.7666666666666666","64.13333333333334","36.54","2023-04-05 00:00:00.0"
"ZESP?? SZKOLNO-PRZEDSZKOLNY W BO?EJOWICACH","BO?EJOWICE","59-700","BO?EJOWICE","15.541525","51.244331","99.90000000000002","1003.0","-1.0999999999999999","8.933333333333334","5.02","2023-04-05 00:00:00.0"
